id,driver_id,racing_number,grand_prix,race_id,session_date,message_timestamp,transcription
2019_Azerbaijan_Grand_Prix_PIEGAS01_10_20190428_142320,PIEGAS01,10,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T13:24:33.447Z,"Hi, let's. Let's forward. Compete."
2019_Azerbaijan_Grand_Prix_ROBKUB01_88_20190428_131053,ROBKUB01,88,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T12:11:26.393Z,"And Robert, we can just go straight to go race. So if you pre-select that now, I think you're in race start. So go race."
2019_Azerbaijan_Grand_Prix_ROMGRO01_8_20190428_131626,ROMGRO01,8,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T12:16:31.858Z,I hope the front are gonna warm up
2019_Azerbaijan_Grand_Prix_ROMGRO01_8_20190428_135103,ROMGRO01,8,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T12:52:02.131Z,"Press oil pump button, press oil pump button."
2019_Azerbaijan_Grand_Prix_ROMGRO01_8_20190428_135859,ROMGRO01,8,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T13:00:10.879Z,"Are you okay? Are you okay to continue? Yeah, yeah, yeah, I'm back. Bloody front right tyre, brother. Just kidding. Rip is bloody going."
2019_Azerbaijan_Grand_Prix_ROMGRO01_8_20190428_141934,ROMGRO01,8,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T13:20:30.092Z,"Let's try forward 1% brake balance to look after the rears. Yeah, I've pushed everything already. Have a look, but let me know."
2019_Azerbaijan_Grand_Prix_SEBVET01_5_20190428_124250,SEBVET01,5,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T11:44:09.3691735Z,"Any car issues? No, bit of brake vibrations into turn five, but yeah, other than that it's okay. Copy it. And then it just seems quite difficult to get the tires to work when you go so slow. Understood."
2019_Azerbaijan_Grand_Prix_SEBVET01_5_20190428_131522,SEBVET01,5,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T12:15:29.474Z,That's point nine behind.
2019_Azerbaijan_Grand_Prix_SEBVET01_5_20190428_132112,SEBVET01,5,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T12:21:34.72Z,"Bottas Lapland 47.6, Hamilton 7.8, behind you is Peretz fighting with Verstappen to try to push now."
2019_Azerbaijan_Grand_Prix_SEBVET01_5_20190428_132455,SEBVET01,5,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T12:25:37.685Z,"Slippery track reported, turn 12, 13, slippery track reported."
2019_Azerbaijan_Grand_Prix_SEBVET01_5_20190428_135010,SEBVET01,5,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T12:51:00.705Z,He was faster than Bottas. Bottas 6.4 was a very good lap.
2019_Azerbaijan_Grand_Prix_SEBVET01_5_20190428_135605,SEBVET01,5,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T12:57:06.6777302Z,"And Hamilton is opening to Bottas, probably saving a bit the tires. He's 2.6 in front, Verstappen 8.3 behind."
2019_Azerbaijan_Grand_Prix_SEBVET01_5_20190428_140512,SEBVET01,5,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T13:06:16.437Z,"Pace is good, good to be there."
2019_Azerbaijan_Grand_Prix_SEBVET01_5_20190428_140843,SEBVET01,5,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T13:09:21.712Z,Emilton on DRS to Bottas. Lechars lap time 6.5. Verstappen behind 5.5.
2019_Azerbaijan_Grand_Prix_SEBVET01_5_20190428_141042,SEBVET01,5,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T13:11:21.895Z,"Double yellow turn free, double yellow turn free."
2019_Azerbaijan_Grand_Prix_SEBVET01_5_20190428_143947,SEBVET01,5,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T13:40:49.593Z,"And FS4, FS4, 4 cubits. I got it covered. Okay, understood. Just to have some margin at the end, but I leave it to you. Let's tap 4.7 behind."
2019_Azerbaijan_Grand_Prix_SEBVET01_5_20190428_144420,SEBVET01,5,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T13:44:52.531Z,"Did you get the fastest lap? Did you get it? Not yet, not yet."
2019_Azerbaijan_Grand_Prix_SEBVET01_5_20190428_144836,SEBVET01,5,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T13:48:55.346Z,"Was that a strong race? Yeah, sorry for the beginning, but I was shitting myself a little bit around here. I had no grip."
2019_Azerbaijan_Grand_Prix_SERPER01_11_20190428_131415,SERPER01,11,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T12:14:28.33Z,"Check brake balance, check brake balance."
2019_Azerbaijan_Grand_Prix_SERPER01_11_20190428_131747,SERPER01,11,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T12:18:32.04Z,DRS is active. DRS is active.
2019_Azerbaijan_Grand_Prix_SERPER01_11_20190428_143644,SERPER01,11,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T13:37:46.914Z,"Checo, within reason, we're happy for you to push the pace to build temperature. Tire is fine to the end."
2019_Azerbaijan_Grand_Prix_SERPER01_11_20190428_145020,SERPER01,11,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T13:50:36.168Z,"Good job man, well done guys. It was hard to keep up the pace and the McLaren, but good job."
2019_Azerbaijan_Grand_Prix_VALBOT01_77_20190428_123756,VALBOT01,77,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T11:41:03.627Z,"And wind update, same direction as yesterday, tailwind into turn two."
2019_Azerbaijan_Grand_Prix_VALBOT01_77_20190428_130344,VALBOT01,77,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T12:04:21.055Z,And we have these new guns to talk the wheels here and still will take you through the procedure but you just need to hold your phone brakes.
2019_Azerbaijan_Grand_Prix_VALBOT01_77_20190428_133442,VALBOT01,77,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T12:35:46.239Z,"And Vettel is in the pits. Yeah, I'm quite happy to stop when needed."
2019_Azerbaijan_Grand_Prix_VALBOT01_77_20190428_133857,VALBOT01,77,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T12:39:50.221Z,"A race situation so Leclerc and Verstappen's the car ahead, they still have to stop. Leclerc 13 seconds."
2019_Azerbaijan_Grand_Prix_VALBOT01_77_20190428_134156,VALBOT01,77,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T12:42:54.26Z,"So Leclerc still has the safety car gap, so we want to pull him in. So low 47s."
2019_Azerbaijan_Grand_Prix_VALBOT01_77_20190428_134550,VALBOT01,77,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T12:46:56.347Z,"And the pace is far too good, so you can back off a bit. Leclerc is entering our window, so we need high 46s."
2019_Azerbaijan_Grand_Prix_VALBOT01_77_20190428_134737,VALBOT01,77,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T12:47:57.433293Z,You keep reeling Leclerc in.
2019_Azerbaijan_Grand_Prix_VALBOT01_77_20190428_140317,VALBOT01,77,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T13:04:13.343Z,Let's start to make a move on Leclerc. Everybody's bunching up behind.
2019_Azerbaijan_Grand_Prix_VALBOT01_77_20190428_140636,VALBOT01,77,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T13:07:17.248Z,"Gap ahead 1.5, gap behind 1.4. Have a go at the clerk."
2019_Azerbaijan_Grand_Prix_VALBOT01_77_20190428_140755,VALBOT01,77,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T13:08:18.3529953Z,Luis might take your DRS.
2019_Azerbaijan_Grand_Prix_VALBOT01_77_20190428_141724,VALBOT01,77,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T13:18:28.009Z,"Lewis two seconds behind, and behind Invettel two seconds."
2019_Azerbaijan_Grand_Prix_VALBOT01_77_20190428_143344,VALBOT01,77,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T13:34:44.054Z,"So, Verstappen and Leclerc will have a free stop at the end for the fastest lap, so we're not going to go for that. Got behind 2.3 and 7 laps remaining."
2019_Azerbaijan_Grand_Prix_VALBOT01_77_20190428_144002,VALBOT01,77,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T13:40:49.593Z,Leclerc has just come in for new tyres for the fastest lap.
2019_Azerbaijan_Grand_Prix_VALBOT01_77_20190428_144237,VALBOT01,77,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T13:43:51.373Z,And Lewis has DRS. Overtake is available.
2019_Azerbaijan_Grand_Prix_VALBOT01_77_20190428_144554,VALBOT01,77,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T13:46:55.152Z,"Yes, great job, Valtteri, getting there."
2019_Azerbaijan_Grand_Prix_VALBOT01_77_20190428_144838,VALBOT01,77,2019 Azerbaijan Grand Prix,2019_Azerbaijan_Grand_Prix,28/04/2019,2019-04-28T13:48:56.785Z,"Amazing job guys, really really strong. Really good job. So proud, proud to be part of this. So thank you."
2019_Spanish_Grand_Prix_ALEALB01_23_20190512_135324,ALEALB01,23,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T12:54:32.267Z,"All okay with the car Alex? Yeah, all okay. I feel like we're maybe a little bit too neutral in high speed, but car feels good. Copy that, we have a chat on the grid, see you there."
2019_Spanish_Grand_Prix_ALEALB01_23_20190512_154300,ALEALB01,23,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T14:43:30.042Z,"Grosjean is struggling with tires, let's go get that point."
2019_Spanish_Grand_Prix_ALEALB01_23_20190512_154705,ALEALB01,23,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T14:47:33.8719888Z,"Two more laps, two more laps. Come on Alex, we can get him."
2019_Spanish_Grand_Prix_CARSAI01_55_20190512_133044,CARSAI01,55,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T12:51:56.36Z,"Don't break traction in the pit lane. Session starts in 45 seconds. Yeah, quite a lot of cars in front of me. Let me know on temperatures. 20 seconds to go till the light. Okay, that should be a green light. Temperatures are good for another minute."
2019_Spanish_Grand_Prix_CARSAI01_55_20190512_142101,CARSAI01,55,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:22:02.402Z,"Ricciardo close this time, half a second. Yeah, I have no base, I don't know why."
2019_Spanish_Grand_Prix_CARSAI01_55_20190512_143750,CARSAI01,55,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:38:18.964Z,"Carlos, last lap you were the fastest of the midfield cars. Fastest car up to P7. Everyone's struggling out there, you're doing well."
2019_Spanish_Grand_Prix_CARSAI01_55_20190512_144018,CARSAI01,55,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:41:21.761Z,"Gap to Ricciardo now 1.9. This is good, Carlos. You've looked after the tyres better than him. We're in good shape now."
2019_Spanish_Grand_Prix_CARSAI01_55_20190512_145536,CARSAI01,55,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:55:42.808Z,"And Carlos, just keep an eye on the dash. There's not much fuel saving to do, but it's better to do it while the tyres are fresh."
2019_Spanish_Grand_Prix_CARSAI01_55_20190512_151855,CARSAI01,55,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T14:20:04.993Z,"Carlos, if we fit a soft tyre, would you want one turn up? No, the car is super neutral, mate. I mean, it feels like we went down on our nitro balance on the pit stop, and it's not what I needed. Copy. So we went down, we'll just leave the front wing where it is."
2019_Spanish_Grand_Prix_CARSAI01_55_20190512_153930,CARSAI01,55,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T14:40:26.961Z,"That's great job Carlos, great job, let's go."
2019_Spanish_Grand_Prix_CARSAI01_55_20190512_154427,CARSAI01,55,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T14:45:32.303Z,Don't challenge the car too much in entry turn five. Front locking coming from aggressive turning.
2019_Spanish_Grand_Prix_CARSAI01_55_20190512_155354,CARSAI01,55,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T14:54:18.184Z,"Yes, Scars, get in. P8, great job mate. That was fun. We finished the race P8 with no pace. That was a tough one guys, but well executed. We still score points when we don't have pace, so bravo, bravo."
2019_Spanish_Grand_Prix_CHALEC01_16_20190512_133844,CHALEC01,16,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T12:51:56.36Z,And cool down the car if you can. Cool down the car. We need you to maximize full throttle if you can. Maximize full throttle.
2019_Spanish_Grand_Prix_CHALEC01_16_20190512_150247,CHALEC01,16,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T14:03:49.7Z,"And let Sebastian buy, let Sebastian buy. He's in a different strategy. Yeah, but I need to win the race like this."
2019_Spanish_Grand_Prix_CHALEC01_16_20190512_151806,CHALEC01,16,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T14:19:04.904Z,"And we need mode race, mode race, K2 on."
2019_Spanish_Grand_Prix_DANRIC01_3_20190512_134013,DANRIC01,3,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T12:51:56.36Z,"Okay, and recharge on please, recharge on and try to cool the car. And you're going to the grid now. Okay, understood. Yeah, so it got more on the nose through those lamps. Yeah, agreed on that. Okay, so at the back of the grid, switch to P1 and stay in P1, please."
2019_Spanish_Grand_Prix_DANRIC01_3_20190512_140756,DANRIC01,3,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:08:44.8734888Z,"Fit speed limiter should be off and recharge should be on. After the engine is fired up, it will be fit speed limiter on and then it will be a first gear start for the formation. Remember, don't get spooked by this formation that start. Usually, it will be better on the race part. Your procedures were very good, so keep doing that. Then, coming out of the last corner, recharge off. And there will be five burnouts. So five burnouts from the exit of turn 16."
2019_Spanish_Grand_Prix_DANRIC01_3_20190512_141717,DANRIC01,3,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:17:56.7831562Z,"So Perez is 1.1 behind, so he doesn't have the Ares on you."
2019_Spanish_Grand_Prix_DANRIC01_3_20190512_153507,DANRIC01,3,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T14:35:22.988Z,"Only 10 points if you release me. We're just losing 10. Okay, understood."
2019_Spanish_Grand_Prix_GEORUS01_63_20190512_135615,GEORUS01,63,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T12:57:33.7631772Z,"Our attempts. Yep, we're all good so far. Can I push in sector three, sorry, on the end of that lap? Yep, hey, fam. You can push at the end of this lap in sector three or so, but not on the last one. Copy. Can I hold it on the clutch in first gear? Or Pavoni go down to neutral? Very busy here."
2019_Spanish_Grand_Prix_GEORUS01_63_20190512_135836,GEORUS01,63,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T12:59:35.1950059Z,"Okay, so let's go lapse to grid now, push till exit 9, and then max calling from exit 9. Repeat that! You can push until exit turn 9, and then max calling and go to grid."
2019_Spanish_Grand_Prix_GEORUS01_63_20190512_140116,GEORUS01,63,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:02:37.994Z,"Okay, George, so balance from my side looks reasonable as well, so I'd agree with what you're saying there. On the start, so the final start, the initial drop was quite good, but then you just dropped the clutch too far. And on all three, you just need to watch the throttle pedal as well, so you're just starting to drop that pedal as you drop the clutch, and you just need to try and hold it as constant as you can. When you say drop it, you mean putting less throttle in. So as the car starts to move, you're coming off the pedal a little bit. So if you're trying to compensate for that you just need to go a little bit further."
2019_Spanish_Grand_Prix_KEVMAG01_20_20190512_134604,KEVMAG01,20,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T12:51:56.36Z,"Okay, Kevin, you can go to the grid. Just try your drink. Okay, going to the grid. Cool. And then when you arrive there, after you go to P1, wait three seconds. And this week we'd like you to go to P0. So normally you stay in P1. This time, go to P0 when you arrive on the grid after P1."
2019_Spanish_Grand_Prix_KEVMAG01_20_20190512_134729,KEVMAG01,20,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T12:51:56.36Z,"Start was good, clutch drop slightly too deep, but otherwise okay. Gear change was good, and remember you have Funk 4 if you want to try it."
2019_Spanish_Grand_Prix_KEVMAG01_20_20190512_141920,KEVMAG01,20,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:19:59.641Z,"You can go to deg switch 1, deg 1. Brake balance one click forward to help rear locking."
2019_Spanish_Grand_Prix_KEVMAG01_20_20190512_154723,KEVMAG01,20,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T14:47:34.019Z,"Two laps to go, two laps. Excellent laps, these are.4 quicker than signs behind."
2019_Spanish_Grand_Prix_KIMRAI01_7_20190512_134412,KIMRAI01,7,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T12:51:56.36Z,"Okay, Kimi, box box. In the pit lane, we need multi B clutch 8, please."
2019_Spanish_Grand_Prix_KIMRAI01_7_20190512_141634,KIMRAI01,7,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:16:55.581511Z,"Yeah, yeah, we don't see any damage, so keep pushing."
2019_Spanish_Grand_Prix_LANNOR01_4_20190512_144658,LANNOR01,4,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:47:29.88Z,"And now those stroll pitted onto the soft, that means they're doing a two stop."
2019_Spanish_Grand_Prix_LANNOR01_4_20190512_151611,LANNOR01,4,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T14:17:00.262Z,"Okay, Leonard, do you have any damage? Do you have any damage? I'm sorry, guys, I'm out. Can you bring the car back? Can you bring the car back? No, I can't. I'm sorry, guys."
2019_Spanish_Grand_Prix_LANSTR01_18_20190512_145452,LANSTR01,18,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:55:42.808Z,"If you've got understeer high speed, go down on diff high speed."
2019_Spanish_Grand_Prix_LANSTR01_18_20190512_151730,LANSTR01,18,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T14:18:01.831Z,"Copy that, mate. State Alpha. Car is State Alpha, so you can just get out of it normally. Safety car has been deployed."
2019_Spanish_Grand_Prix_LEWHAM01_44_20190512_133511,LEWHAM01,44,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T12:51:56.36Z,"Vettel's just been driving really dangerously in this pit entry to then do burnouts to the line. Yeah, Lucas has spotted that, I'll be onto them. Crash into him."
2019_Spanish_Grand_Prix_LEWHAM01_44_20190512_135020,LEWHAM01,44,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T12:51:56.36Z,"Just keep an eye on that magic for me because I may forget to switch it off when I do use it. Hey Firm, we'll keep on top of that. Was that last start on target? It was about 1% deep loose, but we seem to have sufficient margin."
2019_Spanish_Grand_Prix_LEWHAM01_44_20190512_140200,LEWHAM01,44,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:02:37.994Z,"Feels hotter than usual now. I haven't seen much of the sun this weekend, but yeah, I think it's just sort of tracking FP2 reasonably well."
2019_Spanish_Grand_Prix_LEWHAM01_44_20190512_140932,LEWHAM01,44,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:10:46.4021824Z,"Do you think the grip on here is going to be worse than at the end of that pit lane? Yeah, ever so slightly, but it should be a huge difference. The grip at the end of the pit lane was pretty weak. Yeah, it was the end of pit lane location, it was still giving us about 2% margin."
2019_Spanish_Grand_Prix_LEWHAM01_44_20190512_141010,LEWHAM01,44,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:10:46.6421483Z,"And loose for the formation lap, just remember this girl with the green flag, it's purely symbolic, just still go off the lights."
2019_Spanish_Grand_Prix_LEWHAM01_44_20190512_141041,LEWHAM01,44,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:11:49.049Z,What do we do with wings? Took that extra hole out.
2019_Spanish_Grand_Prix_LEWHAM01_44_20190512_141204,LEWHAM01,44,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:12:50.249Z,"Do you know what they've done the other side? I think Valtry's just come down half from where he went on lapsed grid. So that's two holes different to us? Yeah, there's a shove. I think Ricky was keen to go further, but Valtry wanted to stick."
2019_Spanish_Grand_Prix_LEWHAM01_44_20190512_141805,LEWHAM01,44,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:18:59.483Z,"Lewis, can you go HVP shift position 4? Shift position 4. Cap to Valkyrie 1.6. Last lap 23 0."
2019_Spanish_Grand_Prix_LEWHAM01_44_20190512_142523,LEWHAM01,44,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:26:05.6914324Z,"Oculus doing a good job, just keep building the gap. Gaps of a Stappen P3 4.2, Valtry 2.4. Think about Diff Magic again."
2019_Spanish_Grand_Prix_LEWHAM01_44_20190512_143649,LEWHAM01,44,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:37:17.207Z,"Captain Valkyrie 4.2, last lap at 22-2."
2019_Spanish_Grand_Prix_LEWHAM01_44_20190512_144120,LEWHAM01,44,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:42:23.127Z,"Okay, copy. Possibly a function of traffic."
2019_Spanish_Grand_Prix_LEWHAM01_44_20190512_145246,LEWHAM01,44,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:53:39.731Z,"I'm sure you're aware, last lap was rear left limited. Just think about the management for that. There's 38 laps remaining, Captain Valtry 10.4."
2019_Spanish_Grand_Prix_LEWHAM01_44_20190512_145618,LEWHAM01,44,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:56:43.7094697Z,"Time behind. So Valkyrie 21-7. Leave me updated, man."
2019_Spanish_Grand_Prix_LEWHAM01_44_20190512_145951,LEWHAM01,44,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T14:00:48.267Z,"And Captain Valtry at 8.8. Last lap was a 22.7, that was with traffic. Did I set a rubber on my left, left, my old tyres? So rear left limited down to zero."
2019_Spanish_Grand_Prix_LEWHAM01_44_20190512_150547,LEWHAM01,44,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T14:06:53.81Z,Just like these tires could be a stretch.
2019_Spanish_Grand_Prix_LEWHAM01_44_20190512_151836,LEWHAM01,44,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T14:19:04.904Z,"There's a lot of gravel there. Yeah, copy. Safety guard's going way too slow."
2019_Spanish_Grand_Prix_LEWHAM01_44_20190512_152354,LEWHAM01,44,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T14:24:11.3668205Z,So just think about rear brake temperatures. Front calipers are getting quite warm. Rear brakes are stone cold.
2019_Spanish_Grand_Prix_LEWHAM01_44_20190512_154145,LEWHAM01,44,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T14:42:28.271Z,How many laps? So it will be five when you cross the line and diff magic.
2019_Spanish_Grand_Prix_LEWHAM01_44_20190512_155036,LEWHAM01,44,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T14:51:17.821Z,"Getting there Lewis! What a race drive that was! Awesome day, awesome day in the seat there mate. Fantastic start as well. So yeah, Mad Dog, great work."
2019_Spanish_Grand_Prix_MAXVER01_33_20190512_133738,MAXVER01,33,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T12:51:56.36Z,"Okay, call the brakes from there, Max. Call the brakes from there to the grid. Track is clear behind. It's on the exit of 16. If we have mode 12, click the overtake and three ramps, please. Three ramps. And you're on the right hand side of the grid today. Right hand side."
2019_Spanish_Grand_Prix_MAXVER01_33_20190512_141533,MAXVER01,33,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:15:54.4451604Z,"Alright, so focus on that left rear. Settle down into liftoffs. You've got Seth behind and Leclerc behind him."
2019_Spanish_Grand_Prix_MAXVER01_33_20190512_142020,MAXVER01,33,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:21:00.6860553Z,"Okay, Max, so gap behind to Vettel, two seconds. Start to think about your gap ahead to Bottas to look after your tyres. Just make sure you've got a nice stable balance with three, nine, four. You're doing a good job at the moment. Very good."
2019_Spanish_Grand_Prix_MAXVER01_33_20190512_144506,MAXVER01,33,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:45:26.888Z,"Okay, so Leclerc's yet to pit. His last lap was a 23.5. So focus on managing that real effort."
2019_Spanish_Grand_Prix_MAXVER01_33_20190512_144529,MAXVER01,33,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:46:28.314Z,Thank you.
2019_Spanish_Grand_Prix_MAXVER01_33_20190512_144916,MAXVER01,33,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:49:34.104Z,"Leclerc on the base, Leclerc base tyre, so looking like it wants them."
2019_Spanish_Grand_Prix_MAXVER01_33_20190512_145214,MAXVER01,33,2019 Spanish Grand Prix,2019_Spanish_Grand_Prix,12/05/2019,2019-05-12T13:52:38.8170333Z,"Is it winding, Racing? It is looking like it's become a little bit more variable, more Gus, as you come through turn 7, more and more of a tailwind through that corner."
